x;symbol;baseMean;FoldChange;log2FoldChange;lfcSE;stat;pvalue;padj;description;;;;;
ENSRNOG00000048924;Islr;135.8478079;0.46674158;-1.099304097;0.623886944;-1.762024526;0.078065154;0.998987911;immunoglobulin superfamily containing leucine-rich repeat;;;;;
ENSRNOG00000048927;LOC100361180;57.66038707;0.83839406;-0.254299599;0.37025007;-0.686832006;0.492188598;0.998987911;40S ribosomal protein S17-like;;;;;
ENSRNOG00000048929;Stk19;332.4250499;1.043959877;0.062066265;0.17850175;0.34770676;0.728060419;0.998987911;serine/threonine kinase 19;;;;;
ENSRNOG00000048933;Haus2;661.3151022;0.92995497;-0.104767234;0.115755747;-0.905071553;0.365427482;0.998987911;HAUS augmin like complex subunit 2;;;;;
ENSRNOG00000048949;Elovl6;1269.501098;1.059626429;0.083555732;0.088238961;0.946925615;0.343676684;0.998987911;ELOVL fatty acid elongase 6;;;;;
ENSRNOG00000048961;Bhlhe41;2233.906335;0.963495595;-0.053650024;0.135608034;-0.395625706;0.692381171;0.998987911;basic helix-loop-helix family; member e41;;;;
ENSRNOG00000048967;C9h6orf141;1.536821342;1.109373405;0.149745045;1.159215589;0.129177908;0.897216876;0.998987911;similar to human chromosome 6 open reading frame 141;;;;;
ENSRNOG00000048969;Nom1;1424.301494;0.995667791;-0.006263635;0.13726301;-0.045632356;0.96360328;0.998987911;nucleolar protein with MIF4G domain 1;;;;;
ENSRNOG00000048978;Nphp3;198.8825711;1.111032807;0.151901418;0.215233158;0.705752862;0.480341841;0.998987911;nephrocystin 3;;;;;
ENSRNOG00000048980;Gng2;10317.08532;0.947425676;-0.077915325;0.147771828;-0.527267785;0.598007642;0.998987911;G protein subunit gamma 2;;;;;
ENSRNOG00000048981;Ahsa1;2961.983978;0.984212292;-0.022958561;0.130629523;-0.17575323;0.860487815;0.998987911;activator of Hsp90 ATPase activity 1;;;;;
ENSRNOG00000048989;Larp7;1580.641944;1.012870935;0.01845035;0.186540825;0.09890784;0.921211444;0.998987911;La ribonucleoprotein 7; transcriptional regulator;;;;
ENSRNOG00000048990;NA;414.6877762;1.003075116;0.004429648;0.162012466;0.027341399;0.978187437;0.998987911;NA;;;;;
ENSRNOG00000049019;Tmem170a;225.2427792;1.098402794;0.135407201;0.184487272;0.733965002;0.462970069;0.998987911;transmembrane protein 170A;;;;;
ENSRNOG00000049020;Tceal6;603.4761651;1.080420984;0.111593565;0.197697162;0.564467211;0.572436209;0.998987911;transcription elongation factor A like 6;;;;;
ENSRNOG00000049028;C5ar2;125.5152524;0.999952987;-6.78E-05;0.206330348;-0.00032873;0.999737711;0.99997799;complement C5a receptor 2;;;;;
ENSRNOG00000049033;Racgap1;89.4516654;1.094939418;0.130851049;0.241480864;0.541869228;0.587908597;0.998987911;Rac GTPase-activating protein 1;;;;;
ENSRNOG00000049034;Ptrh1;107.2682572;1.005474394;0.007876342;0.256696978;0.030683423;0.975522011;0.998987911;peptidyl-tRNA hydrolase 1 homolog;;;;;
ENSRNOG00000049045;Hkdc1;36.96161771;0.826762996;-0.274454276;0.240982083;-1.138899095;0.254745243;0.998987911;hexokinase domain containing 1;;;;;
ENSRNOG00000049047;NA;42.36718273;1.068914717;0.096146752;0.256341954;0.375072245;0.707606738;0.998987911;NA;;;;;
ENSRNOG00000049052;Sgk3;494.9834944;1.171609733;0.228492083;0.169787143;1.345756099;0.178381188;0.998987911;serum/glucocorticoid regulated kinase family; member 3;;;;
ENSRNOG00000049054;Ntsr2;3233.457774;1.027219118;0.038743958;0.166254197;0.23304048;0.815729972;0.998987911;neurotensin receptor 2;;;;;
ENSRNOG00000049056;Ak1;2985.150714;0.880508429;-0.183591279;0.181970554;-1.008906526;0.313019465;0.998987911;adenylate kinase 1;;;;;
ENSRNOG00000049057;Znrf2;1564.499606;1.026311701;0.037468958;0.073684996;0.508501874;0.611101425;0.998987911;zinc and ring finger 2;;;;;
ENSRNOG00000049062;Trappc2b;500.8236043;0.971725018;-0.041379982;0.130968629;-0.315953392;0.752037885;0.998987911;trafficking protein particle complex 2B;;;;;
ENSRNOG00000049063;Slc16a9;93.23939015;0.617361541;-0.695812482;0.357770655;-1.944856217;0.051792286;0.998987911;solute carrier family 16; member 9;;;;
ENSRNOG00000049075;NA;1401.384711;1.118004184;0.160925587;0.11613044;1.385731309;0.165828964;0.998987911;NA;;;;;
ENSRNOG00000049076;Vwc2;435.8790168;1.108898923;0.149127868;0.162308512;0.918792649;0.358204038;0.998987911;von Willebrand factor C domain containing 2;;;;;
ENSRNOG00000049083;Nicn1;1.530228975;0.337989443;-1.564949909;1.186865994;-1.318556533;0.187317414;0.998987911;nicolin 1; tubulin polyglutamylase complex subunit;;;;
ENSRNOG00000049088;Ttc32;90.26098845;1.134619851;0.18220901;0.171915259;1.059876894;0.289200609;0.998987911;tetratricopeptide repeat domain 32;;;;;
ENSRNOG00000049099;NA;154.4129822;0.831047171;-0.266997726;0.195968697;-1.362450892;0.173055632;0.998987911;NA;;;;;
ENSRNOG00000049115;Ccr5;552.1182219;0.948670026;-0.07602173;0.154646882;-0.491582686;0.623014386;0.998987911;C-C motif chemokine receptor 5;;;;;
ENSRNOG00000049121;Bysl;574.9106079;0.901033945;-0.150346637;0.122285464;-1.229472673;0.218894638;0.998987911;bystin-like;;;;;
ENSRNOG00000049127;Smap1;4737.070382;1.031967063;0.045396926;0.132583288;0.342403077;0.732047573;0.998987911;small ArfGAP 1;;;;;
ENSRNOG00000049128;Nktr;6780.139853;1.357855316;0.441329764;0.172520377;2.558131231;0.010523637;0.998987911;natural killer cell triggering receptor;;;;;
ENSRNOG00000049142;Hdgfl2;2864.723801;0.989438704;-0.015317761;0.101694689;-0.150624982;0.880271554;0.998987911;HDGF like 2;;;;;
ENSRNOG00000049150;Psma6-ps5;188.2482944;1.123769682;0.168346384;0.147502086;1.141315274;0.253738748;0.998987911;proteasome 20S subunit alpha 6; pseudogene 5;;;;
ENSRNOG00000049179;Pidd1;79.15191568;0.857282118;-0.222158044;0.263651764;-0.842619221;0.399441438;0.998987911;p53-induced death domain protein 1;;;;;
ENSRNOG00000049181;Sh2b1;1789.652509;0.921582663;-0.117814519;0.199756667;-0.58979017;0.555331333;0.998987911;SH2B adaptor protein 1;;;;;
ENSRNOG00000049187;RGD1563738;1.103675605;4.074119382;2.026488255;1.531182729;1.323479044;0.185676121;0.998987911;similar to Discs; large homolog 5 (Placenta and prostate DLG);;;;
ENSRNOG00000049203;Pex5;1972.418692;1.032901491;0.046702669;0.169898295;0.274886035;0.783403797;0.998987911;peroxisomal biogenesis factor 5;;;;;
ENSRNOG00000049213;Npy2r;18.25653653;1.012489872;0.017907477;0.643144543;0.027843628;0.977786869;0.998987911;neuropeptide Y receptor Y2;;;;;
ENSRNOG00000049215;Cbx2;65.91435102;0.947884087;-0.077217446;0.249155098;-0.309917183;0.756623935;0.998987911;chromobox 2;;;;;
ENSRNOG00000049219;Rnf187;9373.242081;0.889413404;-0.169073948;0.18208422;-0.928548051;0.353123355;0.998987911;ring finger protein 187;;;;;
ENSRNOG00000049221;Kdm4b;2691.269458;1.031248893;0.044392571;0.201779751;0.220005083;0.825867196;0.998987911;lysine demethylase 4B;;;;;
ENSRNOG00000049223;Vipas39;2143.381794;0.991764983;-0.011929807;0.065278236;-0.182753199;0.854991672;0.998987911;VPS33B interacting protein; apical-basolateral polarity regulator; spe-39 homolog;;;
ENSRNOG00000049229;Pomp;1755.51345;0.868247267;-0.20382213;0.136490903;-1.493301933;0.13535817;0.998987911;proteasome maturation protein;;;;;
ENSRNOG00000049232;Tcf7l2;561.0219325;1.08621246;0.119306318;0.193827625;0.615527933;0.538206128;0.998987911;transcription factor 7 like 2;;;;;
ENSRNOG00000049235;Arl16;664.1192921;0.912211619;-0.132559549;0.152898002;-0.866980258;0.385952827;0.998987911;ADP-ribosylation factor like GTPase 16;;;;;
ENSRNOG00000049236;Myh9;4553.252147;1.026726255;0.038051582;0.143668984;0.26485593;0.791120449;0.998987911;myosin; heavy chain 9;;;;
ENSRNOG00000049244;Sepsecs;871.8673447;1.158507847;0.212267816;0.116170035;1.827216597;0.067667209;0.998987911;Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase;;;;;
ENSRNOG00000049259;LOC102549842;611.7241783;0.995350774;-0.006723056;0.17621337;-0.038152929;0.969565751;0.998987911;zinc finger protein 91-like;;;;;
ENSRNOG00000049269;NA;949.5323448;0.825821444;-0.276098213;0.235860731;-1.170598483;0.241760208;0.998987911;NA;;;;;
ENSRNOG00000049271;Rad51ap2;15.02913339;1.225569223;0.293451973;0.394847307;0.743203684;0.457358373;0.998987911;RAD51 associated protein 2;;;;;
ENSRNOG00000049277;Syne4;64.21568828;1.056621911;0.079459233;0.252413938;0.314797326;0.752915542;0.998987911;spectrin repeat containing nuclear envelope family member 4;;;;;
ENSRNOG00000049281;Gba1;6546.107216;0.912920303;-0.131439175;0.136448704;-0.963286359;0.335403837;0.998987911;glucosylceramidase beta 1;;;;;
ENSRNOG00000049282;Oas2;12.27819429;1.012899306;0.01849076;0.468753277;0.039446679;0.968534264;0.998987911;2'-5' oligoadenylate synthetase 2;;;;;
ENSRNOG00000049289;Robo4;191.0174271;1.206359644;0.270660072;0.300814713;0.899756762;0.368249709;0.998987911;roundabout guidance receptor 4;;;;;
ENSRNOG00000049302;Chd9;5850.760024;1.182343868;0.241649685;0.140387872;1.721300294;0.085196346;0.998987911;chromodomain helicase DNA binding protein 9;;;;;
ENSRNOG00000049326;Tmem234;481.5523149;1.00576456;0.008292623;0.147419483;0.056251879;0.955141153;0.998987911;transmembrane protein 234;;;;;
ENSRNOG00000049330;Mrpl30;849.2453707;1.094272395;0.12997191;0.14434758;0.900409346;0.367902449;0.998987911;mitochondrial ribosomal protein L30;;;;;
ENSRNOG00000049331;RGD1559588;16.73910535;0.756876701;-0.401869797;0.480552769;-0.836265699;0.403005445;0.998987911;similar to cell surface receptor FDFACT;;;;;
ENSRNOG00000049334;Atp2c2;4.119165932;1.281047988;0.35732452;0.9342919;0.382454905;0.702123972;0.998987911;ATPase secretory pathway Ca2+ transporting 2;;;;;
ENSRNOG00000049335;Sult6b1;10.4540811;0.631782957;-0.662499076;0.575404893;-1.151361561;0.249583521;0.998987911;sulfotransferase family 6B member 1;;;;;
ENSRNOG00000049336;Lime1;568.5567561;1.143836404;0.193880727;0.350968557;0.552416229;0.580663214;0.998987911;Lck interacting transmembrane adaptor 1;;;;;
ENSRNOG00000049349;Tafa5;3804.03343;0.897784587;-0.155558767;0.101548449;-1.531867488;0.125555138;0.998987911;TAFA chemokine like family member 5;;;;;
ENSRNOG00000049351;Nat8l;6670.291937;0.749157138;-0.416659735;0.23361287;-1.783547863;0.074497164;0.998987911;N-acetyltransferase 8-like;;;;;
ENSRNOG00000049355;Arxes2;103.1412854;1.144981577;0.195324385;0.227951451;0.856868355;0.391517643;0.998987911;adipocyte-related X-chromosome expressed sequence 2;;;;;
ENSRNOG00000049361;Gas7;36632.17139;0.939554733;-0.089950888;0.125654758;-0.715857393;0.474079409;0.998987911;growth arrest specific 7;;;;;
ENSRNOG00000049378;Dennd5b;3895.37098;0.99866277;-0.001930506;0.099478944;-0.019406176;0.984517084;0.998987911;DENN domain containing 5B;;;;;
ENSRNOG00000049382;NA;2.189302887;0.622084611;-0.684817278;1.001849813;-0.683552833;0.494257578;0.998987911;NA;;;;;
ENSRNOG00000049385;Adamtsl4;42.22465405;0.606384511;-0.721695192;0.487339258;-1.480888683;0.138636239;0.998987911;ADAMTS-like 4;;;;;
ENSRNOG00000049388;Prr32;7.62376445;0.84630008;-0.240758792;0.758932389;-0.317233519;0.751066418;0.998987911;proline rich 32;;;;;
ENSRNOG00000049402;Nbl1;2543.300358;0.798430227;-0.324761755;0.21720059;-1.495215808;0.134858129;0.998987911;NBL1; DAN family BMP antagonist;;;;
ENSRNOG00000049407;Shisa8;28.38655649;0.834224632;-0.261492184;0.370691147;-0.705417936;0.480550186;0.998987911;shisa family member 8;;;;;
ENSRNOG00000049410;Chrm3;4580.087307;0.948938254;-0.075613879;0.160301354;-0.471698316;0.637142139;0.998987911;cholinergic receptor; muscarinic 3;;;;
ENSRNOG00000049426;Mmab;435.1234255;1.003231776;0.004654949;0.128156457;0.036322394;0.971025294;0.998987911;metabolism of cobalamin associated B;;;;;
ENSRNOG00000049430;Mpv17;703.9072099;1.136242669;0.184270986;0.157946803;1.166664867;0.243345736;0.998987911;mitochondrial inner membrane protein MPV17;;;;;
ENSRNOG00000049437;Gpc1;2409.420943;0.943175736;-0.084401491;0.221175398;-0.381604338;0.702754866;0.998987911;glypican 1;;;;;
ENSRNOG00000049442;NA;455.0741672;0.844546057;-0.243751993;0.243802201;-0.999794064;0.317410179;0.998987911;NA;;;;;
ENSRNOG00000049443;Vom2r77;4.713411714;0.921247545;-0.118339225;0.787889837;-0.150197679;0.880608657;0.998987911;vomeronasal 2 receptor;77;;;;
ENSRNOG00000049446;LOC100366030;1168.247877;1.171147884;0.22792326;0.200388081;1.137409268;0.255367235;0.998987911;rCG37858-like;;;;;
ENSRNOG00000049452;Nebl;3042.715547;1.063892978;0.089353031;0.192121196;0.465086792;0.641869304;0.998987911;nebulette;;;;;
ENSRNOG00000049456;Slc35f3;2617.115375;1.180508072;0.239407906;0.206224795;1.160907477;0.245679528;0.998987911;solute carrier family 35; member F3;;;;
ENSRNOG00000049469;NA;1.945253754;0.709186188;-0.495763656;1.262166221;-0.392787929;0.694476121;0.998987911;NA;;;;;
ENSRNOG00000049471;Steap3;349.2378669;0.906492718;-0.141632664;0.242558881;-0.583910444;0.559280566;0.998987911;STEAP3 metalloreductase;;;;;
ENSRNOG00000049484;Atp9a;16135.31581;0.884257985;-0.177460754;0.161429238;-1.099309862;0.271632932;0.998987911;ATPase phospholipid transporting 9A (putative);;;;;
ENSRNOG00000049489;Rad54l2;1137.616642;1.00455837;0.006561395;0.077759081;0.084381077;0.932753452;0.998987911;RAD54 like 2;;;;;
ENSRNOG00000049491;RT1-DMb;295.0480222;0.792116496;-0.336215472;0.153244675;-2.193978181;0.028236978;0.998987911;RT1 class II; locus DMb;;;;
ENSRNOG00000049495;Krt71;23.756887;1.177675091;0.235941569;0.675510914;0.349278693;0.726880093;0.998987911;keratin 71;;;;;
ENSRNOG00000049497;Eif6;1173.965354;0.957394538;-0.06281452;0.129859819;-0.483710206;0.628591549;0.998987911;eukaryotic translation initiation factor 6;;;;;
ENSRNOG00000049498;Nat1;198.0208695;0.978946502;-0.030698074;0.162278716;-0.189168824;0.849960501;0.998987911;N-acetyltransferase 1;;;;;
ENSRNOG00000049505;Nup43;173.5200793;0.94652161;-0.07929265;0.148148512;-0.535224074;0.592494921;0.998987911;nucleoporin 43;;;;;
ENSRNOG00000049507;Septin10;417.22273;1.083520275;0.11572615;0.155250076;0.74541767;0.456019265;0.998987911;septin 10;;;;;
ENSRNOG00000049511;Safb2;4972.785792;1.209255227;0.274118774;0.149807353;1.829808543;0.067278573;0.998987911;scaffold attachment factor B2;;;;;
ENSRNOG00000049517;Tnfaip3;485.5356042;0.88255003;-0.180250031;0.183040419;-0.984755341;0.324744262;0.998987911;TNF alpha induced protein 3;;;;;
ENSRNOG00000049527;NA;600.9453901;1.01229213;0.017625687;0.134096733;0.131440093;0.895427174;0.998987911;NA;;;;;
ENSRNOG00000049531;Usp19;3306.570334;0.961617431;-0.056465046;0.174054282;-0.324410556;0.745627229;0.998987911;ubiquitin specific peptidase 19;;;;;
ENSRNOG00000049537;Kiaa0040;115.3560899;0.935789073;-0.095744712;0.188909632;-0.506828108;0.612275432;0.998987911;KIAA0040 ortholog;;;;;
ENSRNOG00000049560;Glul;53909.15713;0.795711553;-0.32968255;0.198107291;-1.664161614;0.096080137;0.998987911;glutamate-ammonia ligase;;;;;
ENSRNOG00000049579;LOC102546596;94.45375612;0.912842751;-0.131561736;0.311902641;-0.421803855;0.673168192;0.998987911;pre-mRNA-splicing factor CWC22 homolog;;;;;
ENSRNOG00000049580;Gpr6;23.85961601;0.473956757;-1.077172657;0.372888885;-2.88872289;0.003868098;0.998987911;G protein-coupled receptor 6;;;;;
ENSRNOG00000049583;LOC691308;10.03099021;2.107361915;1.075438102;0.486008312;2.212797753;0.026911592;0.998987911;T cell receptor alpha variable 5-like;;;;;
ENSRNOG00000049588;Pate-f;2.007902521;2.843769838;1.507804704;1.026051446;1.469521543;0.141691383;0.998987911;prostate and testis expressed protein F;;;;;
ENSRNOG00000049596;Cfap58;6.839970172;2.587708539;1.371675132;0.80142559;1.711543966;0.086980742;0.998987911;cilia and flagella associated protein 58;;;;;
ENSRNOG00000049604;Mvk;578.0053327;0.929483631;-0.105498636;0.210361212;-0.50151183;0.616010954;0.998987911;mevalonate kinase;;;;;
ENSRNOG00000049605;Zfp296;14.31628044;0.893808087;-0.161962997;0.445105;-0.363875933;0.715950657;0.998987911;zinc finger protein 296;;;;;
ENSRNOG00000049614;Itih5;1531.226852;0.95046946;-0.073287823;0.137481161;-0.533075388;0.593981395;0.998987911;inter-alpha-trypsin inhibitor heavy chain 5;;;;;
ENSRNOG00000049615;Fam228b;470.4506666;1.326742954;0.407888887;0.212492982;1.919540507;0.054915965;0.998987911;family with sequence similarity 228; member B;;;;
ENSRNOG00000049629;Reep2;3712.383639;0.970502732;-0.043195821;0.100458044;-0.429988668;0.667203884;0.998987911;receptor accessory protein 2;;;;;
ENSRNOG00000049633;Flvcr1;767.2076171;1.072924368;0.101548382;0.109155537;0.930309034;0.352211102;0.998987911;FLVCR choline and heme transporter 1;;;;;
ENSRNOG00000049641;Rab29;1057.852222;1.073730016;0.10263128;0.173873062;0.590265556;0.555012628;0.998987911;RAB29; member RAS oncogene family;;;;
ENSRNOG00000049642;Smim5;14.38626964;1.158558645;0.212331073;0.755965963;0.280873854;0.778807155;0.998987911;small integral membrane protein 5;;;;;
ENSRNOG00000049662;Zfp708;285.7953271;1.142233152;0.191857163;0.176441268;1.087371258;0.276872768;0.998987911;zinc finger protein 708;;;;;
ENSRNOG00000049676;St6galnac5;2866.6629;1.252087862;0.324335803;0.202753379;1.599656711;0.10967476;0.998987911;ST6 N-acetylgalactosaminide alpha-2;6-sialyltransferase 5;;;;
ENSRNOG00000049681;Mapre2;12836.42652;0.982800042;-0.025030176;0.135172508;-0.185172093;0.853094057;0.998987911;microtubule-associated protein; RP/EB family; member 2;;;
ENSRNOG00000049683;Sh3gl1;1285.180911;1.057435897;0.080570208;0.157649433;0.511071982;0.609300654;0.998987911;SH3 domain containing GRB2 like 1; endophilin A2;;;;
ENSRNOG00000049686;Mrpl40;361.3484212;0.96460354;-0.05199199;0.105162546;-0.494396456;0.621026216;0.998987911;mitochondrial ribosomal protein L40;;;;;
ENSRNOG00000049689;Smim18;215.1643781;1.126182979;0.171441251;0.175948042;0.974385671;0.329865081;0.998987911;small integral membrane protein 18;;;;;
ENSRNOG00000049693;LOC100360601;1.858381859;0.631085295;-0.664093088;1.100549762;-0.60341941;0.546229713;0.998987911;carbonyl reductase 2-like;;;;;
ENSRNOG00000049695;Myh1;101.0251811;0.731097793;-0.451863698;0.225044203;-2.007888641;0.044655127;0.998987911;myosin heavy chain 1;;;;;
ENSRNOG00000049696;Rsph4a;22.54102896;4.212268522;2.074597408;1.506546649;1.377054876;0.168495282;0.998987911;radial spoke head component 4A;;;;;
ENSRNOG00000049714;Asap3;116.0668453;0.926680429;-0.109856191;0.328026834;-0.334900014;0.737700511;0.998987911;ArfGAP with SH3 domain; ankyrin repeat and PH domain 3;;;;
ENSRNOG00000049724;B3gntl1;343.2902179;1.071266993;0.09931809;0.235064193;0.422514754;0.672649334;0.998987911;UDP-GlcNAc:betaGal beta-1;3-N-acetylglucosaminyltransferase-like 1;;;;
ENSRNOG00000049743;Gstm5;1207.152356;0.767335004;-0.382071526;0.181338382;-2.106953428;0.035121617;0.998987911;glutathione S-transferase; mu 5;;;;
ENSRNOG00000049758;Tbc1d16;1131.419199;1.004969825;0.007152184;0.185488698;0.038558595;0.969242314;0.998987911;TBC1 domain family; member 16;;;;
ENSRNOG00000049759;Nlrp2;2.223964142;1.366763283;0.450763396;0.957792713;0.470627298;0.63790691;0.998987911;NLR family pyrin domain containing 2;;;;;
ENSRNOG00000049761;Htr6;187.9752934;1.220750759;0.287768675;0.176024152;1.634824945;0.10208575;0.998987911;5-hydroxytryptamine receptor 6;;;;;
ENSRNOG00000049766;Sctr;3.857231542;0.694504921;-0.525943178;0.721498558;-0.72895943;0.466026479;0.998987911;secretin receptor;;;;;
ENSRNOG00000049768;Adcy9;5364.765778;0.98775046;-0.017781481;0.125838242;-0.141304274;0.887629573;0.998987911;adenylate cyclase 9;;;;;
ENSRNOG00000049770;Cryba4;0.935705379;0.872425595;-0.196895999;1.55539002;-0.12658947;0.899265331;0.998987911;crystallin; beta A4;;;;
ENSRNOG00000049771;Gstt1;108.5208079;0.982623823;-0.025288879;0.239572166;-0.105558501;0.915932652;0.998987911;glutathione S-transferase theta 1;;;;;
ENSRNOG00000049772;Gemin7;160.9132392;0.911156778;-0.134228783;0.151983473;-0.883180128;0.377138957;0.998987911;gem (nuclear organelle) associated protein 7;;;;;
ENSRNOG00000049780;Sri;3031.459687;1.006051883;0.008704707;0.118411716;0.073512214;0.941398525;0.998987911;sorcin;;;;;
