;symbol;baseMean;FoldChange;log2FoldChange;lfcSE;stat;pvalue;padj;description;;;;
ENSRNOG00000032895;Cyp4f4;274.8247263;0.696752574;-0.521281667;0.259647793;-2.007649135;0.044680589;0.600047821;cytochrome P450; family 4; subfamily f; polypeptide 4;
ENSRNOG00000047185;Eif3i;1765.485304;0.803138054;-0.316280097;0.157587786;-2.007008943;0.044748711;0.600047821;eukaryotic translation initiation factor 3; subunit I;;;
ENSRNOG00000019459;Oaz1;4719.605759;0.708009246;-0.498159895;0.248304081;-2.006249321;0.044829654;0.600330837;ornithine decarboxylase antizyme 1;;;;
ENSRNOG00000000257;Smpd3;2938.160772;0.788927511;-0.342035349;0.17135462;-1.996067271;0.045926601;0.600345157;sphingomyelin phosphodiesterase 3;;;;
ENSRNOG00000001181;Wdr4;196.1798999;0.581294234;-0.782659497;0.391963948;-1.996763989;0.045850827;0.600345157;WD repeat domain 4;;;;
ENSRNOG00000003794;Nmral1;213.3440126;0.691193359;-0.532838739;0.265746535;-2.005063727;0.044956235;0.600345157;NmrA like redox sensor 1;;;;
ENSRNOG00000008048;Plscr1;29.25138464;0.43518554;-1.200297474;0.601195955;-1.996516217;0.045877762;0.600345157;phospholipid scramblase 1;;;;
ENSRNOG00000009264;Erc1;2274.063774;1.242901694;0.313712192;0.156898451;1.999460102;0.045558595;0.600345157;ELKS/RAB6-interacting/CAST family member 1;;;;
ENSRNOG00000010947;Mmp14;297.9265714;0.597844772;-0.742157152;0.370934633;-2.00077611;0.045416523;0.600345157;matrix metallopeptidase 14;;;;
ENSRNOG00000012772;Nqo1;302.3020521;0.709387294;-0.495354605;0.247568303;-2.000880561;0.045405263;0.600345157;NAD(P)H quinone dehydrogenase 1;;;;
ENSRNOG00000015450;Ppp1r16a;1676.494767;0.688943395;-0.537542642;0.268344688;-2.003179739;0.045158;0.600345157;protein phosphatase 1; regulatory subunit 16A;;;
ENSRNOG00000015983;Maip1;567.6573615;0.808079959;-0.307430041;0.153882405;-1.997824517;0.045735688;0.600345157;matrix AAA peptidase interacting protein 1;;;;
ENSRNOG00000016394;Wdr77;1469.864088;0.809931705;-0.304127833;0.151809724;-2.003348833;0.045139859;0.600345157;WD repeat domain 77;;;;
ENSRNOG00000016451;Cd1d1;37.52765871;0.494603751;-1.015654914;0.509046512;-1.995210439;0.046019933;0.600345157;CD1d1 molecule;;;;
ENSRNOG00000017467;Rab4a;1651.592097;1.219420979;0.286196272;0.143439143;1.995245267;0.046016136;0.600345157;RAB4A; member RAS oncogene family;;;
ENSRNOG00000017560;Mdk;451.3961742;0.725179618;-0.463589718;0.232196611;-1.996539553;0.045875225;0.600345157;midkine;;;;
ENSRNOG00000018773;Mtrf1l;447.6177698;1.319416682;0.399900251;0.199837211;2.001130069;0.045378375;0.600345157;mitochondrial translation release factor 1 like;;;;
ENSRNOG00000021101;Sema6c;290.3949066;0.65564595;-0.609011128;0.305057119;-1.996383923;0.045892149;0.600345157;semaphorin 6C;;;;
ENSRNOG00000024243;Cadm4;5966.983004;0.724662477;-0.464618901;0.232811357;-1.995688297;0.045967862;0.600345157;cell adhesion molecule 4;;;;
ENSRNOG00000025695;Tns3;4489.298298;0.758569937;-0.398645898;0.198838447;-2.00487332;0.044976592;0.600345157;tensin 3;;;;
ENSRNOG00000027736;Cnn1;11.90179782;0.232240471;-2.106308692;1.052344863;-2.001538436;0.045334396;0.600345157;calponin 1;;;;
ENSRNOG00000031092;Rock1;7031.336892;1.258769209;0.332013794;0.165622978;2.004636056;0.045001969;0.600345157;Rho-associated coiled-coil containing protein kinase 1;;;;
ENSRNOG00000031739;Garin5a;247.0204822;0.735489061;-0.443224211;0.221070543;-2.004899452;0.044973797;0.600345157;golgi associated RAB2 interactor 5A;;;;
ENSRNOG00000036686;Npb;1028.654316;0.723827747;-0.466281681;0.233417006;-1.997633715;0.045756385;0.600345157;neuropeptide B;;;;
ENSRNOG00000039730;Orai3;1206.371585;0.68304799;-0.549941152;0.275108157;-1.998999805;0.045608375;0.600345157;ORAI calcium release-activated calcium modulator 3;;;;
ENSRNOG00000046955;Cbx6;13320.20755;0.688629091;-0.538200967;0.269513275;-1.996936765;0.045832053;0.600345157;chromobox 6;;;;
ENSRNOG00000049982;Pex26;612.8216969;0.788000616;-0.343731337;0.171912676;-1.99945312;0.045559349;0.600345157;peroxisomal biogenesis factor 26;;;;
ENSRNOG00000055631;Zfp280d;3867.430029;1.267097795;0.341527876;0.170600892;2.001911432;0.045294258;0.600345157;zinc finger protein 280D;;;;
ENSRNOG00000057284;Cenpb;2319.017561;0.698463564;-0.517743236;0.258712707;-2.001228473;0.045367774;0.600345157;centromere protein B;;;;
ENSRNOG00000060293;Ndufa3;788.8110807;0.657466072;-0.605011647;0.302579803;-1.999511006;0.045553092;0.600345157;NADH:ubiquinone oxidoreductase subunit A3;;;;
ENSRNOG00000062743;LOC100909998;46.11634359;1.642390924;0.71579756;0.357789344;2.000611734;0.045434248;0.600345157;zinc finger protein 2-like;;;;
ENSRNOG00000062986;Ccbe1;503.1519841;0.654807785;-0.610856621;0.306194511;-1.994995333;0.046043389;0.600345157;collagen and calcium binding EGF domains 1;;;;
ENSRNOG00000064986;NA;1056.887288;1.459091608;0.545070465;0.272279223;2.00188049;0.045297586;0.600345157;NA;;;;
ENSRNOG00000068566;Msx1;54.71704969;0.527252684;-0.923433561;0.461919553;-1.999122043;0.045595151;0.600345157;msh homeobox 1;;;;
ENSRNOG00000069543;NA;509.7666184;1.450543783;0.536593842;0.268829989;1.996034164;0.045930204;0.600345157;NA;;;;
ENSRNOG00000019492;Pomgnt2;789.0033848;0.771942498;-0.37343471;0.187340549;-1.993346943;0.046223469;0.601240236;protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1;4-);;;
ENSRNOG00000064638;Hdhd3;194.0821139;0.686375389;-0.542930272;0.272374214;-1.993324789;0.046225894;0.601240236;haloacid dehalogenase-like hydrolase domain containing 3;;;;
ENSRNOG00000066694;Mrtfb;7614.168672;1.240540483;0.310968816;0.155988052;1.993542531;0.046202071;0.601240236;myocardin related transcription factor B;;;;
ENSRNOG00000002203;Lin54;1120.012549;1.245544119;0.316776125;0.159208151;1.989697908;0.046624223;0.601935989;lin-54 DREAM MuvB core complex component;;;;
ENSRNOG00000004749;Slc30a1;988.4379251;0.829329369;-0.269982912;0.135507143;-1.992388783;0.046328417;0.601935989;solute carrier family 30 member 1;;;;
ENSRNOG00000010365;Syn1;30484.51666;1.359016098;0.442562546;0.222520925;1.988858105;0.046716867;0.601935989;synapsin I;;;;
ENSRNOG00000010447;Tmod2;3859.715692;1.387910026;0.472914045;0.237727468;1.989311747;0.046666804;0.601935989;tropomodulin 2;;;;
ENSRNOG00000012406;Pcbp4;3162.083542;0.66577288;-0.586897992;0.294808355;-1.990778018;0.046505297;0.601935989;poly(rC) binding protein 4;;;;
ENSRNOG00000012448;Chrnb3;14.62538157;0.026314565;-5.247994629;2.638383942;-1.989094364;0.046690788;0.601935989;cholinergic receptor nicotinic beta 3 subunit;;;;
ENSRNOG00000017724;Sf3b3;2395.188621;0.818593496;-0.288780891;0.145211558;-1.988690813;0.046735341;0.601935989;splicing factor 3b; subunit 3;;;
ENSRNOG00000022609;Mrps10;505.6110199;1.329517715;0.410903001;0.206549206;1.989370997;0.046660268;0.601935989;mitochondrial ribosomal protein S10;;;;
ENSRNOG00000039504;Albfm1;56.7243574;0.532263098;-0.909788549;0.457223699;-1.989810567;0.046611807;0.601935989;albumin superfamily member 1;;;;
ENSRNOG00000062595;Rab5al1;716.007494;1.419506901;0.505389863;0.254122337;1.988765998;0.046727037;0.601935989;Rab5a; member RAS oncogene family-like 1;;;
ENSRNOG00000066450;NA;486.9570422;1.378785065;0.463397576;0.232996074;1.988864315;0.046716182;0.601935989;NA;;;;
ENSRNOG00000070355;Tedc1;180.0284637;0.599458877;-0.738267308;0.370838923;-1.99080318;0.04650253;0.601935989;tubulin epsilon and delta complex 1;;;;
ENSRNOG00000016255;Podxl2;2423.285654;0.692658766;-0.529783303;0.26650591;-1.987885756;0.046824326;0.602592185;podocalyxin-like 2;;;;
ENSRNOG00000002548;Tnn;97.83917615;1.552158059;0.634275477;0.319304198;1.986430125;0.046985584;0.604051451;tenascin N;;;;
ENSRNOG00000006327;Rcc2;2079.780844;0.753253266;-0.408793072;0.206206575;-1.982444408;0.047429524;0.604051451;regulator of chromosome condensation 2;;;;
ENSRNOG00000009599;Rwdd2a;85.65825842;0.642269764;-0.638748714;0.321839558;-1.984680558;0.047180023;0.604051451;RWD domain containing 2A;;;;
ENSRNOG00000013663;Tmem86a;164.1676457;0.615633402;-0.699856585;0.352404984;-1.985944061;0.047039536;0.604051451;transmembrane protein 86A;;;;
ENSRNOG00000016971;Zfp612;4918.076762;1.249314035;0.321136166;0.161844148;1.984230948;0.0472301;0.604051451;zinc finger protein 612;;;;
ENSRNOG00000019560;Pde2a;19739.59017;0.786483658;-0.346511306;0.174540212;-1.985280652;0.047113255;0.604051451;phosphodiesterase 2A;;;;
ENSRNOG00000020996;Vps51;1136.779094;0.707456271;-0.49928712;0.251457898;-1.985569451;0.047081151;0.604051451;VPS51 subunit of GARP complex;;;;
ENSRNOG00000026690;Kin;448.01252;1.265187252;0.339350924;0.17104592;1.983975552;0.047258565;0.604051451;Kin17 DNA and RNA binding protein;;;;
ENSRNOG00000032232;LOC687679;47.537998;0.556806251;-0.844752688;0.426124171;-1.982409697;0.047433405;0.604051451;similar to small nuclear ribonucleoprotein polypeptide G;;;;
ENSRNOG00000048282;Mpnd;1014.714713;0.713387827;-0.487241497;0.245478516;-1.98486411;0.047159592;0.604051451;MPN domain containing;;;;
ENSRNOG00000050805;Tsc22d4;1889.211567;0.670485385;-0.576722209;0.290797796;-1.983241337;0.047340479;0.604051451;TSC22 domain family; member 4;;;
ENSRNOG00000060335;Strn3;3860.478719;1.22653667;0.294590368;0.148597558;1.982471117;0.047426537;0.604051451;striatin 3;;;;
ENSRNOG00000070632;Or8s8;28.77418785;3.705358384;1.889613087;0.952928467;1.982953762;0.047372595;0.604051451;olfactory receptor family 8 subfamily S member 8;;;;
ENSRNOG00000000542;Dnah8;48.6138921;0.498468387;-1.004426085;0.506934382;-1.981372977;0.047549462;0.604075595;dynein; axonemal; heavy chain 8;;
ENSRNOG00000002874;Rbm25;4153.18212;1.213998712;0.279766891;0.141208225;1.981236512;0.047564756;0.604075595;RNA binding motif protein 25;;;;
ENSRNOG00000003042;Mettl13;750.7250058;0.784880505;-0.349455069;0.176390008;-1.981150027;0.047574452;0.604075595;methyltransferase 13; eEF1A N-terminus and K55;;;
ENSRNOG00000017489;Gse1;2640.728149;1.24819233;0.319840252;0.161479141;1.980690815;0.047625957;0.604075595;Gse1 coiled-coil protein;;;;
ENSRNOG00000021725;Unc119b;982.889527;0.728105366;-0.457780853;0.231087518;-1.980984768;0.047592982;0.604075595;unc-119 lipid binding chaperone B;;;;
ENSRNOG00000000288;Scarf2;124.9187754;0.534340111;-0.904169776;0.456790642;-1.979396454;0.047771387;0.6042753;scavenger receptor class F; member 2;;;
ENSRNOG00000000422;Dxo;153.7122496;0.666759422;-0.584761787;0.29652791;-1.972029507;0.048606238;0.6042753;decapping exoribonuclease;;;;
ENSRNOG00000001236;Brat1;518.9074683;0.700228695;-0.514101911;0.260228125;-1.975581655;0.048202178;0.6042753;BRCA1-associated ATM activator 1;;;;
ENSRNOG00000001516;Rapgef4;23987.1583;1.378295687;0.462885424;0.235187993;1.968150746;0.049050695;0.6042753;Rap guanine nucleotide exchange factor 4;;;;
ENSRNOG00000001728;Fam43a;446.0223062;1.366719527;0.450717209;0.228477343;1.9726998;0.048529775;0.6042753;family with sequence similarity 43; member A;;;
ENSRNOG00000003545;Uchl5;1444.234709;1.368512851;0.452608983;0.229749871;1.970007561;0.048837504;0.6042753;ubiquitin C-terminal hydrolase L5;;;;
ENSRNOG00000003845;Wnt3;64.1148975;0.630434339;-0.665581977;0.336901556;-1.975597812;0.048200347;0.6042753;Wnt family member 3;;;;
ENSRNOG00000006551;Dcaf15;471.522423;0.654110141;-0.612394514;0.309738748;-1.977132398;0.048026667;0.6042753;DDB1 and CUL4 associated factor 15;;;;
ENSRNOG00000007613;C1qtnf5;282.5660525;0.628182566;-0.67074419;0.338734137;-1.980149374;0.047686747;0.6042753;C1q and TNF related 5;;;;
ENSRNOG00000008075;Ift74;1204.217986;1.374678853;0.459094621;0.232923493;1.971010377;0.048722689;0.6042753;intraflagellar transport 74;;;;
ENSRNOG00000009851;Slc38a9;464.0275769;1.332190546;0.413800449;0.210184339;1.968750154;0.048981789;0.6042753;solute carrier family 38; member 9;;;
ENSRNOG00000009972;Rara;413.7356978;1.321178249;0.401825123;0.203160323;1.977872047;0.047943143;0.6042753;retinoic acid receptor; alpha;;;
ENSRNOG00000011912;Tmem38a;2218.32157;0.789375722;-0.341215947;0.173158673;-1.970539163;0.048776611;0.6042753;transmembrane protein 38a;;;;
ENSRNOG00000013689;Vps18;1038.487596;0.756151114;-0.403253514;0.204926171;-1.967798996;0.04909117;0.6042753;VPS18 core subunit of CORVET and HOPS complexes;;;;
ENSRNOG00000014025;Rasgrf1;22891.24934;1.342373;0.424785603;0.215078027;1.975030224;0.048264718;0.6042753;RAS protein-specific guanine nucleotide-releasing factor 1;;;;
ENSRNOG00000015560;Emsy;2610.420409;1.271512609;0.346545768;0.175410127;1.975631481;0.04819653;0.6042753;EMSY transcriptional repressor; BRCA2 interacting;;;
ENSRNOG00000015969;Rpf1;650.5475803;1.306953209;0.386207491;0.196053689;1.969906783;0.048849055;0.6042753;ribosome production factor 1;;;;
ENSRNOG00000016752;Crispld2;160.2434711;0.625186411;-0.677641674;0.342802085;-1.976772319;0.048067372;0.6042753;cysteine-rich secretory protein LCCL domain containing 2;;;;
ENSRNOG00000017773;Crispld1;185.7515082;1.327795749;0.409033238;0.207422762;1.971978547;0.048612056;0.6042753;cysteine-rich secretory protein LCCL domain containing 1;;;;
ENSRNOG00000018105;Thtpa;3395.500755;0.760148783;-0.395646272;0.200684644;-1.971482537;0.048668709;0.6042753;thiamine triphosphatase;;;;
ENSRNOG00000018330;Fam83f;43.46151482;0.576428086;-0.794787464;0.403684254;-1.968834447;0.048972105;0.6042753;family with sequence similarity 83; member F;;;
ENSRNOG00000019012;D2hgdh;618.0709782;0.772253845;-0.372852947;0.188727259;-1.975617874;0.048198073;0.6042753;D-2-hydroxyglutarate dehydrogenase;;;;
ENSRNOG00000020684;Vat1;1204.970247;0.742442966;-0.429647891;0.218032518;-1.970567947;0.048773316;0.6042753;vesicle amine transport 1;;;;
ENSRNOG00000022946;Slc22a3;168.6225969;0.562566917;-0.829903381;0.421215763;-1.97025718;0.048808903;0.6042753;solute carrier family 22 member 3;;;;
ENSRNOG00000023492;Greb1l;527.6111259;0.655486969;-0.609360994;0.30915034;-1.971083048;0.048714377;0.6042753;GREB1 like retinoic acid receptor coactivator;;;;
ENSRNOG00000025443;Map1lc3a;1989.094933;0.682204486;-0.551723853;0.280344453;-1.968021291;0.049065588;0.6042753;microtubule-associated protein 1 light chain 3 alpha;;;;
ENSRNOG00000025460;Tmem71;61.4331373;1.586064089;0.665451068;0.336347267;1.978464319;0.04787635;0.6042753;transmembrane protein 71;;;;
ENSRNOG00000030034;Sox11;93.54789886;0.671956298;-0.573560688;0.290421143;-1.974927455;0.048276381;0.6042753;SRY-box transcription factor 11;;;;
ENSRNOG00000033581;NA;539.828667;0.645826248;-0.630782018;0.320539635;-1.967875262;0.049082392;0.6042753;NA;;;;
ENSRNOG00000045683;Mfap4;111.2734811;0.550010675;-0.862468476;0.436317238;-1.976700441;0.048075501;0.6042753;microfibril associated protein 4;;;;
ENSRNOG00000050169;Pet100;597.9746809;0.77641605;-0.365098154;0.185418404;-1.969050249;0.048947321;0.6042753;PET100 cytochrome c oxidase chaperone;;;;
ENSRNOG00000050425;RGD1561777;15.48632338;0.381398045;-1.390630647;0.704950897;-1.972663136;0.048533955;0.6042753;similar to Na+ dependent glucose transporter 1;;;;
ENSRNOG00000051720;Nudc;3001.659956;1.320499053;0.401083267;0.203426161;1.97164055;0.048650655;0.6042753;nuclear distribution C; dynein complex regulator;;;
ENSRNOG00000053172;Ssr4;574.5436259;0.763966459;-0.388418795;0.19726951;-1.968975308;0.048955927;0.6042753;signal sequence receptor subunit 4;;;;
ENSRNOG00000057501;Fam81a;8376.486864;1.281538967;0.357877347;0.181590815;1.970789914;0.048747911;0.6042753;family with sequence similarity 81; member A;;;
ENSRNOG00000060879;LOC100910996;297.7635365;1.336467209;0.41842444;0.211965107;1.974025098;0.048378889;0.6042753;uncharacterized LOC100910996;;;;
ENSRNOG00000063239;NA;23.93853981;2.013977124;1.010047297;0.512760571;1.969822473;0.04885872;0.6042753;NA;;;;
ENSRNOG00000070393;NA;12.38677324;0.343887137;-1.539992941;0.782119151;-1.969000426;0.048953042;0.6042753;NA;;;;
ENSRNOG00000029572;Apeh;1062.571595;0.720517559;-0.472894505;0.240360019;-1.967442453;0.049132224;0.604311099;acylaminoacyl-peptide hydrolase;;;;
ENSRNOG00000004971;Txlng;1237.57495;1.30185625;0.380570156;0.19349203;1.966851846;0.049200293;0.604461355;taxilin gamma;;;;
ENSRNOG00000008570;Cadps;14477.16658;1.207668887;0.272224957;0.138488725;1.965683184;0.049335219;0.604461355;calcium dependent secretion activator;;;;
ENSRNOG00000008930;Tnfsf15;101.9816479;0.532004833;-0.910488742;0.46318867;-1.965697352;0.049333581;0.604461355;TNF superfamily member 15;;;;
ENSRNOG00000012787;Tmem164;2124.957716;0.800424344;-0.321163049;0.163345974;-1.966152214;0.049281031;0.604461355;transmembrane protein 164;;;;
ENSRNOG00000018288;Ncoa6;3754.744488;1.293101704;0.370835749;0.188568674;1.966581945;0.049231427;0.604461355;nuclear receptor coactivator 6;;;;
ENSRNOG00000003829;Ap3s1;2842.008162;1.29155085;0.369104445;0.187840943;1.964983981;0.049416092;0.604517161;adaptor related protein complex 3 subunit sigma 1;;;;
ENSRNOG00000017460;Imp3;365.5998549;0.762852886;-0.390523231;0.198735881;-1.965036358;0.04941003;0.604517161;IMP U3 small nucleolar ribonucleoprotein 3;;;;
ENSRNOG00000000525;Pi16;184.5528949;0.646463717;-0.629358693;0.320913233;-1.961149088;0.049861634;0.604608524;peptidase inhibitor 16;;;;
ENSRNOG00000005931;Cpq;1073.694669;0.81399846;-0.296902029;0.151309628;-1.962215053;0.049737452;0.604608524;carboxypeptidase Q;;;;
ENSRNOG00000009066;Thra;16503.85464;0.770024371;-0.377023987;0.192352384;-1.960069217;0.049987701;0.604608524;thyroid hormone receptor alpha;;;;
ENSRNOG00000009514;Mme;130.7999491;1.36050502;0.444142279;0.226383129;1.961905385;0.049773501;0.604608524;membrane metallo-endopeptidase;;;;
ENSRNOG00000009953;Snx16;1234.933372;1.295211772;0.373188003;0.190141915;1.962681419;0.049683204;0.604608524;sorting nexin 16;;;;
ENSRNOG00000011054;Laptm5;840.2722845;0.766168172;-0.384266999;0.195809132;-1.962456988;0.049709304;0.604608524;lysosomal protein transmembrane 5;;;;
ENSRNOG00000018214;Bok;411.4757846;0.737955356;-0.438394554;0.223509432;-1.961414117;0.049830734;0.604608524;BCL2 family apoptosis regulator BOK;;;;
ENSRNOG00000019132;Fv1;1262.638443;0.793980904;-0.332823784;0.169746395;-1.960711947;0.049912635;0.604608524;Friend virus susceptibility 1;;;;
ENSRNOG00000021966;Il17rd;381.5774245;0.753673348;-0.407988718;0.208117608;-1.96037578;0.049951885;0.604608524;interleukin 17 receptor D;;;;
ENSRNOG00000027278;Pramef8;364.989325;0.795949244;-0.329251659;0.167828775;-1.961830794;0.049782187;0.604608524;PRAME family member 8;;;;
ENSRNOG00000030572;Smc5;2906.456126;1.230137564;0.298819659;0.152365118;1.961207804;0.049854787;0.604608524;structural maintenance of chromosomes 5;;;;
ENSRNOG00000042620;NA;154.0431197;0.676831737;-0.563130877;0.286979531;-1.96226844;0.04973124;0.604608524;NA;;;;
ENSRNOG00000051482;Hmgb1-ps33;235.0639697;1.572289282;0.652866681;0.333056843;1.960225992;0.049969382;0.604608524;high-mobility group box 1; pseudogene 33;;;
ENSRNOG00000002168;Dspp;10.69141933;4.711788953;2.23627492;0.796941588;2.806071302;0.005014959;NA;dentin sialophosphoprotein;;;;
ENSRNOG00000003384;Hs3st3b1;7.635797254;0.114563603;-3.125779328;1.415458543;-2.208315704;0.027222273;NA;heparan sulfate-glucosamine 3-sulfotransferase 3B1;;;;
ENSRNOG00000006280;Pcsk9;2.678817507;0.050045261;-4.320622738;2.080965913;-2.076258295;0.037870068;NA;proprotein convertase subtilisin/kexin type 9;;;;
ENSRNOG00000009058;Spata21;9.325407809;5.361039942;2.422512884;1.04823599;2.311037692;0.020830773;NA;spermatogenesis associated 21;;;;
ENSRNOG00000010798;Blk;2.973176237;0.051411973;-4.281751803;2.060242183;-2.078275961;0.037683949;NA;BLK proto-oncogene; Src family tyrosine kinase;;;
ENSRNOG00000011250;Inmt;6.754710048;0.02794364;-5.161336226;1.826239202;-2.826210401;0.004710231;NA;indolethylamine N-methyltransferase;;;;
ENSRNOG00000017084;Hsd11b2;3.208223641;0.043982103;-4.506939592;1.887126276;-2.388255439;0.016928571;NA;hydroxysteroid 11-beta dehydrogenase 2;;;;
